,CustomerID,Has_Transaction_Nov23_May24,Total_Spent_Nov23_May24,Total_Spent_1M,Transaction_Count_1M,Total_Spent_3M,Transaction_Count_3M,Total_Spent_6M,Transaction_Count_6M,Total_Spent_9M,Transaction_Count_9M,Total_Spent_12M,Transaction_Count_12M,Total_Spent_AllTime,Transaction_Count_AllTime,Brand Description_Anthelios,Brand Description_Bundle,Brand Description_Cicaplast,Brand Description_Eau Thermale,Brand Description_Effaclar,Brand Description_Hyalu B5,Brand Description_Lipikar,Brand Description_Niacinamide,Brand Description_Retinol LRP,Brand Description_Serozinc,Brand Description_Toleriane,Brand Description_Uvidea,Brand Description_Vitamin C,Class Description_Anti-Acne,Class Description_Anti-Ageing,Class Description_Body Care,Class Description_Bundle,Class Description_Face Care,Category_Body Care,Category_Face Care,Category_Face Care ,Category_Sun Care,Sub-Category_Body Moisturiser,Sub-Category_Body Wash,Sub-Category_Eye Cream,Sub-Category_Face Cleanser,Sub-Category_Face Mask,Sub-Category_Face Moisturiser,Sub-Category_Face Serum,Sub-Category_Sunscreen,Sub-Category_Tinted Sunscreen,Sub-Category_Toner & Mist,Skin Concern_Acne-Prone Skin,Skin Concern_Anti-Ageing,Skin Concern_Irritation-Prone Skin,Skin Concern_Pigmentation and Dark Spots,Skin Concern_Sun Protection,EAN_TolerianeMoisturiser40ml,EAN_HyaluB5Serum30ml,EAN_EffaclarMoisturiser40ml,EAN_VitaminC10Serum30ml,EAN_RetinolB3Serum30ml,EAN_EffaclarSerum30ml,EAN_AntheliosInvisibleSunscreen50ml,EAN_Pure10NiacinamideSerum,EAN_CicaplastB5BaumeBothSKUs40ml,Post Code,Brand Description_Anthelios_Output,Brand Description_Cicaplast_Output,Brand Description_Effaclar_Output,Brand Description_Hyalu B5_Output,Brand Description_Lipikar_Output,Brand Description_Toleriane_Output,Brand Description_Vitamin C_Output
65,LRP00296,1,192.82,0.0,0,0.0,0,0.0,0,0.0,0,91.9,1,91.9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,,1,1,1,1,0,0,1
66,LRP00300,1,116.85,0.0,0,0.0,0,0.0,0,97.44,1,97.44,1,97.44,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,0,1
67,LRP00303,1,344.6,0.0,0,0.0,0,0.0,0,0.0,0,143.9,1,143.9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
69,LRP00313,1,1057.39,171.8,2,266.7,3,751.1,10,751.1,10,751.1,10,751.1,10,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,2,0,1,2,0,0,0,0,1,1,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,0,0,1
70,LRP00316,1,73.9,0.0,0,0.0,0,0.0,0,0.0,0,71.9,1,165.8,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1
71,LRP00321,1,217.8,0.0,0,0.0,0,291.15,1,291.15,1,291.15,1,477.0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,1,1,1,1,0,0,1
72,LRP00327,1,918.59,214.66,1,340.51,2,452.41,3,452.41,3,544.31,4,724.11,5,0,0,0,0,6,0,0,0,0,0,5,0,0,5,0,0,0,6,0,11,0,0,0,0,0,2,0,5,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1
73,LRP00331,1,50.9,0.0,0,54.9,1,54.9,1,54.9,1,54.9,1,54.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0
74,LRP00335,1,294.18,0.0,0,0.0,0,140.09,2,391.94,4,391.94,4,391.94,4,1,0,0,0,0,1,0,1,1,0,2,0,2,0,3,0,0,5,0,6,1,1,0,0,1,0,0,4,2,1,0,0,0,4,2,1,1,0,1,0,0,0,0,1,1,0,,1,1,1,1,0,0,1
75,LRP00338,1,379.6,184.8,2,355.55,4,467.9,5,563.8,6,871.45,9,871.45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0
76,LRP00340,1,214.96,0.0,0,0.0,0,95.9,1,95.9,1,167.8,2,167.8,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,,1,1,1,1,1,0,1
77,LRP00348,1,299.62,0.0,0,112.35,1,112.35,1,112.35,1,112.35,1,112.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6107.0,1,1,1,1,0,1,1
78,LRP00350,1,524.53,0.0,0,0.0,0,228.52,1,228.52,1,228.52,1,228.52,1,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,1,0,4,1,5,0,0,1,0,2,1,0,2,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1
79,LRP00354,1,204.72,0.0,0,0.0,0,0.0,0,155.7,3,155.7,3,240.3,5,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,2,0,4,2,3,0,1,2,0,0,3,0,0,0,1,0,0,2,0,3,0,1,0,0,0,0,0,0,1,0,2,,1,0,1,0,1,0,1
80,LRP00359,1,202.75,0.0,0,0.0,0,0.0,0,118.85,1,276.7,2,276.7,2,0,0,0,1,0,0,0,0,1,0,3,0,1,0,2,0,0,4,0,6,0,0,0,0,0,1,0,1,3,0,0,1,0,2,4,0,0,0,0,0,1,1,0,0,0,0,,1,1,1,1,0,1,1
81,LRP00365,1,180.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,165.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,1
82,LRP00367,1,156.85,0.0,0,0.0,0,65.36,1,65.36,1,65.36,1,200.21,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,1,1
83,LRP00371,1,195.22,0.0,0,0.0,0,129.44,1,129.44,1,129.44,1,129.44,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,,0,0,1,0,0,1,1
85,LRP00380,1,111.85,118.3,1,118.3,1,160.2,2,160.2,2,160.2,2,160.2,2,0,0,1,0,3,0,0,0,0,1,0,0,0,3,0,1,0,1,0,5,0,0,0,0,0,0,1,3,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,1,1
86,LRP00384,1,284.41,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,130.8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,0,1,1
88,LRP00396,1,76.9,39.91,1,146.75,2,203.62,3,264.73,4,264.73,4,264.73,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4101.0,0,0,0,0,1,0,0
89,LRP00398,1,75.9,0.0,0,0.0,0,71.9,1,71.9,1,71.9,1,186.98,2,2,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,2,0,3,0,2,0,0,0,0,0,2,1,1,1,0,2,1,0,0,2,0,1,2,0,0,0,1,0,0,,1,0,1,0,0,1,0
90,LRP00403,1,250.75,143.9,1,143.9,1,143.9,1,143.9,1,143.9,1,143.9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0
92,LRP00409,1,135.27,57.67,1,57.67,1,138.57,2,241.42,3,241.42,3,241.42,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1
93,LRP00413,1,75.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,57.52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0
94,LRP00420,1,94.32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,124.85,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,,1,0,0,0,0,1,0
95,LRP00425,1,75.9,119.85,1,119.85,1,119.85,1,119.85,1,119.85,1,119.85,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,1
96,LRP00428,1,126.85,0.0,0,109.85,1,239.65,2,239.65,2,239.65,2,239.65,2,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,,1,1,1,1,1,0,1
97,LRP00429,1,333.11,125.85,1,125.85,1,496.92,3,642.77,4,780.67,5,1019.24,7,3,1,1,0,1,7,0,1,1,0,8,0,0,1,7,0,1,14,0,19,0,3,0,0,1,1,0,11,6,1,2,0,2,9,8,1,3,1,1,1,0,1,0,0,0,0,6061.0,1,1,1,1,0,1,1
99,LRP00434,1,185.7,138.2,1,190.96,2,401.14,4,583.95,5,583.95,5,583.95,5,0,0,3,0,0,0,4,0,0,0,0,0,1,0,1,6,0,1,4,4,0,0,4,0,0,0,2,0,2,0,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,,1,1,1,1,1,0,1
100,LRP00446,1,81.52,0.0,0,0.0,0,71.9,1,71.9,1,71.9,1,71.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0
101,LRP00450,1,162.8,0.0,0,119.85,1,119.85,1,253.7,2,403.5,3,516.42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
103,LRP00455,1,159.9,0.0,0,0.0,0,120.8,1,120.8,1,120.8,1,120.8,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,,1,1,1,1,1,0,1
104,LRP00459,1,138.61,37.11,1,37.11,1,109.06,2,109.06,2,109.06,2,109.06,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,1,1
105,LRP00460,1,354.93,55.8,1,55.8,1,55.8,1,55.8,1,55.8,1,55.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,0,1
106,LRP00464,1,93.87,0.0,0,0.0,0,57.91,1,129.81,2,168.52,3,338.27,7,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,2,0,3,0,1,0,0,0,0,0,3,0,0,1,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,,1,0,1,0,0,0,0
108,LRP00482,1,323.65,0.0,0,0.0,0,0.0,0,0.0,0,74.9,1,74.9,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,1,1
109,LRP00491,1,199.0,0.0,0,0.0,0,0.0,0,192.85,1,345.7,2,673.35,3,1,0,0,0,0,3,0,0,0,0,3,0,1,0,4,0,0,4,0,7,0,1,0,0,0,0,0,4,3,1,0,0,0,4,3,0,1,0,2,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
110,LRP00493,1,81.9,0.0,0,0.0,0,77.9,1,77.9,1,148.01,2,148.01,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
111,LRP00496,1,323.6,0.0,0,146.8,1,146.8,1,146.8,1,146.8,1,146.8,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2095.0,0,0,0,0,0,1,1
112,LRP00500,1,138.9,0.0,0,64.92,1,64.92,1,64.92,1,64.92,1,64.92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
113,LRP00512,1,368.75,0.0,0,0.0,0,495.33,2,495.33,2,495.33,2,495.33,2,0,0,0,0,3,1,2,1,1,0,0,0,1,3,3,2,0,1,2,6,1,0,1,1,0,0,0,2,5,0,0,0,3,3,2,1,0,0,1,1,1,1,1,0,1,0,,0,0,1,0,0,1,0
114,LRP00514,1,185.75,86.28,1,86.28,1,86.28,1,86.28,1,86.28,1,86.28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0
115,LRP00519,1,85.9,0.0,0,0.0,0,204.97,1,204.97,1,204.97,1,204.97,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,2,0,4,0,0,0,0,0,1,0,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1
116,LRP00522,1,675.1,0.0,0,385.3,2,1394.09,7,1394.09,7,1394.09,7,1394.09,7,1,0,5,0,2,4,0,1,4,0,0,0,1,2,6,5,0,5,0,16,1,1,0,0,3,0,5,4,5,0,1,0,2,9,5,1,1,0,1,1,1,1,1,0,1,0,3126.0,0,1,0,1,0,0,1
117,LRP00524,1,231.69,143.85,1,143.85,1,143.85,1,143.85,1,143.85,1,143.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4455.0,1,1,1,0,1,1,0
118,LRP00535,1,78.9,91.48,1,91.48,1,291.15,3,291.15,3,291.15,3,291.15,3,1,0,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,1,0,0,0,0,1,4,1,0,1,0,4,0,2,0,1,0,0,1,0,0,1,0,0,0,,1,1,1,0,0,0,0
119,LRP00550,1,74.9,0.0,0,0.0,0,55.42,1,55.42,1,55.42,1,192.32,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,,1,0,1,0,0,1,0
120,LRP00552,1,165.27,0.0,0,328.7,1,328.7,1,328.7,1,443.6,2,443.6,2,2,0,0,0,0,1,0,1,0,0,3,1,0,0,0,2,0,6,0,4,1,3,0,0,0,1,0,2,2,2,1,0,0,1,3,1,3,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0
121,LRP00553,1,114.43,0.0,0,0.0,0,52.72,1,52.72,1,52.72,1,52.72,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,1,0,0
123,LRP00565,1,213.7,127.8,1,127.8,1,127.8,1,127.8,1,210.97,2,266.87,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,2,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,0
124,LRP00566,1,104.2,0.0,0,0.0,0,0.0,0,50.22,1,50.22,1,50.22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,1
125,LRP00567,1,60.9,0.0,0,0.0,0,0.0,0,0.0,0,71.9,1,71.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
126,LRP00575,1,193.7,0.0,0,115.12,1,270.92,2,270.92,2,270.92,2,270.92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1
127,LRP00576,1,46.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,87.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0
129,LRP00581,1,183.73,0.0,0,106.34,1,363.09,2,363.09,2,363.09,2,363.09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
130,LRP00582,1,394.6,0.0,0,0.0,0,63.9,1,63.9,1,63.9,1,63.9,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4054.0,0,0,0,0,0,1,0
131,LRP00591,1,100.95,0.0,0,0.0,0,291.75,2,291.75,2,291.75,2,291.75,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,4123.0,1,0,1,0,0,0,0
132,LRP00597,1,80.76,74.96,1,74.96,1,74.96,1,74.96,1,74.96,1,74.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
133,LRP00598,1,307.66,0.0,0,0.0,0,158.8,1,158.8,1,158.8,1,158.8,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
134,LRP00599,1,887.04,244.27,1,244.27,1,729.72,4,1128.81,6,1283.66,7,1924.34,11,1,0,0,0,1,5,0,0,1,0,21,0,4,1,8,0,0,24,0,32,0,1,0,0,8,7,0,9,8,1,0,0,1,10,21,0,1,1,5,1,2,1,0,0,0,0,,1,1,0,0,0,1,1
135,LRP00608,1,80.76,119.92,1,119.92,1,386.08,2,482.76,3,640.66,4,792.5,5,2,0,0,0,6,3,0,0,0,0,0,0,1,6,3,0,0,3,0,10,0,2,0,0,1,0,1,5,3,0,2,0,6,4,0,0,2,0,1,3,0,0,0,0,0,0,,0,0,0,0,0,0,0
136,LRP00609,1,59.96,0.0,0,0.0,0,0.0,0,105.01,1,105.01,1,105.01,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,,0,1,1,0,0,0,0
137,LRP00611,1,243.26,0.0,0,0.0,0,279.5,2,646.69,4,646.69,4,646.69,4,1,0,0,0,0,5,0,0,0,0,0,0,6,0,9,0,0,3,0,11,0,1,0,0,2,0,0,4,5,1,0,0,0,11,0,0,1,0,3,0,2,0,0,1,0,0,,0,0,0,1,0,0,0
138,LRP00612,1,223.01,208.85,1,208.85,1,345.75,2,614.86,4,614.86,4,614.86,4,0,0,0,0,0,5,0,0,1,0,0,0,1,0,7,0,0,0,0,7,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,2,0,0,1,0,0,0,0,,0,1,1,1,0,1,0
139,LRP00613,1,161.52,86.28,1,86.28,1,86.28,1,86.28,1,86.28,1,86.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
140,LRP00623,1,59.96,0.0,0,0.0,0,0.0,0,51.92,1,51.92,1,51.92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,0,0,0
141,LRP00624,1,59.96,0.0,0,57.56,1,57.56,1,57.56,1,57.56,1,57.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
142,LRP00626,1,59.96,0.0,0,0.0,0,71.9,1,160.24,2,315.04,4,529.2,6,1,0,3,0,4,0,0,1,1,0,0,1,0,4,1,3,0,3,3,5,1,2,3,0,0,0,0,3,3,1,1,0,4,1,3,1,2,0,0,0,0,1,1,1,1,3,,0,0,0,0,0,1,1
143,LRP00627,1,144.25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,138.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,1,0
144,LRP00628,1,234.18,0.0,0,0.0,0,179.76,2,179.76,2,179.76,2,179.76,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,2,0,0,2,0,0,0,,0,0,1,0,0,0,1
145,LRP00632,1,179.88,107.92,1,215.84,2,215.84,2,371.25,3,371.25,3,371.25,3,0,0,0,0,0,1,0,0,2,0,0,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,1,2,0,0,0,0,,0,0,0,0,0,0,0
146,LRP00633,1,59.96,0.0,0,0.0,0,53.96,1,53.96,1,53.96,1,53.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
147,LRP00636,1,75.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,105.9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,1,0,0,0,1,0,0
148,LRP00645,1,491.09,0.0,0,153.72,1,153.72,1,153.72,1,153.72,1,153.72,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,2,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,1,1
149,LRP00650,1,186.37,0.0,0,0.0,0,0.0,0,113.85,1,113.85,1,113.85,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1
150,LRP00653,1,449.32,0.0,0,0.0,0,0.0,0,0.0,0,143.9,1,143.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,1,0,0
151,LRP00655,1,296.65,0.0,0,0.0,0,91.8,2,134.1,3,274.35,4,769.9,6,3,0,0,0,0,1,0,0,1,0,1,0,2,0,4,0,0,4,0,5,0,3,0,0,0,0,0,0,5,2,1,0,0,4,1,0,3,0,1,0,2,1,0,2,0,0,,1,1,1,0,0,0,0
152,LRP00656,1,219.81,113.14,1,113.14,1,113.14,1,113.14,1,113.14,1,113.14,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,1,0,1,0
153,LRP00657,1,74.95,0.0,0,0.0,0,0.0,0,118.9,1,118.9,1,443.65,4,0,0,0,0,0,0,0,2,0,0,0,0,4,0,3,0,0,3,0,5,1,0,0,0,2,0,0,0,4,0,0,0,0,4,0,2,0,0,0,0,3,0,0,0,1,0,,0,0,0,0,0,0,1
154,LRP00658,1,224.68,270.92,1,270.92,1,270.92,1,270.92,1,270.92,1,270.92,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,0,0
156,LRP00662,1,301.59,79.96,1,79.96,1,159.92,2,231.87,3,343.72,4,343.72,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,,1,1,1,0,0,1,1
